,"Numberrange","TestNumber","Currency","maxdailyminutes","WeeklyRate","DailyRate","MonthlyRate"
,"Aruba AV8","2976400442","USD","3000","0.06000","0.00000","0.06500"
,"Aruba AV9","2976400616","USD","3000","0.06000","0.00000","0.06500"
,"Aruba LT1","2975677971","USD","3000","0.07000","0.00000","0.08500"
,"Aruba LT2","2975924955","USD","3000","0.07000","0.00000","0.08500"
,"Aruba LT3","2977312980","USD","3000","0.07000","0.00000","0.08500"
,"Aruba LT4","2977407957","USD","3000","0.07000","0.00000","0.08500"
,"Ascension AV10","2475566627","USD","6000","0.25000","0.00000","0.28000"
,"Ascension AV12","2479008504","USD","3000","0.25000","0.00000","0.28000"
,"Ascension AV13","2479008009","USD","3000","0.25000","0.00000","0.28000"
,"Ascension AV14","2479008808","USD","3000","0.25000","0.00000","0.28000"
,"Ascension AV15","2479004302","USD","3000","0.25000","0.00000","0.28000"
,"Ascension AV16","247032838","USD","3000","0.25000","0.00000","0.28000"
,"Ascension AV2","2471101","USD","3000","0.25000","0.00000","0.28000"
,"Ascension AV3","24740956405","USD","3000","0.25000","0.00000","0.28000"
,"Ascension AV4","24747623507","USD","3000","0.25000","0.00000","0.28000"
,"Ascension AV7","24703000","USD","6000","0.25000","0.00000","0.28000"
,"Ascension AV8","24703800","USD","6000","0.25000","0.00000","0.28000"
,"Ascension AV9","24703900","USD","6000","0.25000","0.00000","0.28000"
,"Ascension Island CT1","2478318","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT10","2473625840","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT11","2473625140","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT12","2473600230","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT13","2473692510","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT14","2472633220","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT15","2472611410","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT16","2472702140","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT17","2479963250","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT18","2477484780","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT2 ","2470834780","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT3","2470834350","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT4","2470834650","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT5","2470834980","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT6","2478284723","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT7","2475566437","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT8","2470099139","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island CT9","2472414580","USD","3000","0.25000","0.00000","0.28000"
,"Ascension Island LT1","247071001712","USD","3000","0.23000","0.00000","0.25000"
,"Ascension Island LT2","24723983998","USD","3000","0.23000","0.00000","0.25000"
,"Ascension Island LT3","247478395781","USD","3000","0.23000","0.00000","0.25000"
,"Austria FT1","43810320665","USD","3000","0.10000","0.00000","0.12000"
,"Azerbaijan AV1","994502914401","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan AV10","994553263550","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan AV11","994504821300","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan AV12","994553698608","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan AV2","994504005104","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan AV3","994508198905","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan AV4","994550048803","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan AV5","994550051106","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan AV6","994504005751","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan AV7","994400130039","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan AV8","994502252733","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan AV9","994550046633","USD","3000","0.09000","0.00000","0.10500"
,"Azerbaijan FT1","994400000321","USD","3000","0.10000","0.00000","0.12000"
,"Azerbaijan FT10","994605009100","USD","3000","0.09000","0.00000","0.11000"
,"Azerbaijan FT11","994609900690","USD","3000","0.09000","0.00000","0.11000"
,"Azerbaijan FT12","994778029000","USD","3000","0.10000","0.00000","0.12000"
,"Azerbaijan FT2","994404000040","USD","3000","0.09000","0.00000","0.11000"
,"Azerbaijan FT3","994550010650","USD","3000","0.09000","0.00000","0.11000"
,"Azerbaijan FT4","994550900710","USD","3000","0.09000","0.00000","0.11000"
,"Azerbaijan FT5","994605004280","USD","3000","0.09000","0.00000","0.11000"
,"Azerbaijan FT6","994605005100","USD","3000","0.09000","0.00000","0.11000"
,"Azerbaijan FT7","994605006100","USD","3000","0.09000","0.00000","0.11000"
,"Azerbaijan FT8","994605007100","USD","3000","0.09000","0.00000","0.11000"
,"Azerbaijan FT9","994605008100","USD","3000","0.09000","0.00000","0.11000"
,"Azerbaijan P3","994504963181","EURO","3000","0.10000","0.00000","0.12000"
,"Azerbijan LT1","994404852870","USD","3000","0.08000","0.00000","0.10000"
,"Azerbijan LT2","994444444912","USD","3000","0.08000","0.00000","0.10000"
,"Azerbijan LT3","994513084952","USD","3000","0.08000","0.00000","0.10000"
,"Azerbijan LT4","994602084590","USD","3000","0.08000","0.00000","0.10000"
,"Azerbijan LT5","994702202901","USD","3000","0.08000","0.00000","0.10000"
,"Azerbijan LT6","994775411882","USD","3000","0.08000","0.00000","0.10000"
,"Bahamas AV1","12425355309","USD","3000","0.02500","0.00000","0.03000"
,"Bahamas AV2","12425353966","USD","3000","0.02500","0.00000","0.03000"
,"Bahamas AV3","12423472374","USD","3000","0.02500","0.00000","0.03000"
,"Bahamas AV4","12424731467","USD","3000","0.02500","0.00000","0.03000"
,"Bahamas AV5","12426014355","USD","3000","0.02500","0.00000","0.03000"
,"Bahamas LT1","12423591865","USD","3000","0.03500","0.00000","0.04500"
,"Bahamas LT2","12424705915","USD","3000","0.03500","0.00000","0.04500"
,"Bahamas LT3","12425572956","USD","3000","0.03500","0.00000","0.04500"
,"Bahamas LT4","12426463950","USD","3000","0.03500","0.00000","0.04500"
,"Bahrain AV1","97332035330","USD","3000","0.03000","0.00000","0.03500"
,"Bahrain AV2","97332243636","USD","3000","0.03000","0.00000","0.03500"
,"Bahrain AV3","97336110638","USD","3000","0.03000","0.00000","0.03500"
,"Bahrain AV4","97336516737","USD","3000","0.03000","0.00000","0.03500"
,"Bahrain AV5","97371118833","USD","3000","0.03000","0.00000","0.03500"
,"Barbados AV1","12464331723","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV10","12467772689","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV11","12468251034","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV12","12466298304","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV13","12463284104","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV14","12466299900","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV2","12468254400","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV3","12462600355","USD","6000","0.06000","0.00000","0.06500"
,"Barbados AV4","12462499584","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV5","12467772050","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV6","12462530714","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV7","12466293286","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV8","12466293008","USD","3000","0.06000","0.00000","0.06500"
,"Barbados AV9","12466293009","USD","3000","0.06000","0.00000","0.06500"
,"Barbados CT1","12462628096","USD","3000","0.07000","0.00000","0.08500"
,"Barbados CT2","12462344146","USD","3000","0.07000","0.00000","0.08500"
,"Barbados CT3","12462483654","USD","3000","0.07000","0.00000","0.08500"
,"Barbados CT4","12462579256","USD","3000","0.07000","0.00000","0.08500"
,"Barbados LT1","12462421905","USD","3000","0.07000","0.00000","0.09000"
,"Barbados LT2","12464442961","USD","3000","0.07000","0.00000","0.09000"
,"Barbados LT3","12467776926","USD","3000","0.07000","0.00000","0.09000"
,"Barbados LT4","12468524910","USD","3000","0.07000","0.00000","0.09000"
,"Barbados P1","12467762177","EURO","3000","0.14000","0.00000","0.17000"
,"Belarus AV10","375173112862","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV11","375172111281","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV12","375152794920","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV13","37521224810","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV14","37529720925","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV15","375175394938","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV2","375255464607","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV3","375447054211","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV4","375297563305","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV5","375200158437","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV6","375173333352","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV7","375175511162","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV8","375173112635","USD","3000","0.11000","0.00000","0.13000"
,"Belarus AV9","375172023548","USD","3000","0.11000","0.00000","0.13000"
,"Belarus CT1","375291796564","USD","3000","0.11000","0.00000","0.13000"
,"Belarus CT2","375173396524","USD","5000","0.11000","0.00000","0.13000"
,"Belarus CT3","375172000770","USD","5000","0.11000","0.00000","0.13000"
,"Belarus FT1","375255703550","USD","3000","0.12000","0.00000","0.15000"
,"Belarus FT10","375294000345","USD","3000","0.13000","0.00000","0.15000"
,"Belarus FT11","375296801750","USD","3000","0.12000","0.00000","0.15000"
,"Belarus FT12","375299001750","USD","3000","0.12000","0.00000","0.15000"
,"Belarus FT13","375440534960","USD","3000","0.11000","0.00000","0.13000"
,"Belarus FT14","375602501180","USD","3000","0.17000","0.00000","0.19000"
,"Belarus FT2","375255704100","USD","3000","0.12000","0.00000","0.15000"
,"Belarus FT3","375255705100","USD","3000","0.12000","0.00000","0.15000"
,"Belarus FT4","375255706100","USD","3000","0.12000","0.00000","0.15000"
,"Belarus FT5","375255707100","USD","3000","0.12000","0.00000","0.15000"
,"Belarus FT6","375255708100","USD","3000","0.12000","0.00000","0.15000"
,"Belarus FT7","375255709100","USD","3000","0.12000","0.00000","0.15000"
,"Belarus FT8","375291001660","USD","3000","0.12000","0.00000","0.15000"
,"Belarus FT9","375293009770","USD","3000","0.12000","0.00000","0.15000"
,"Belarus LT1","375152967945","USD","3000","0.10000","0.00000","0.12000"
,"Belarus LT2","375173270949","USD","3000","0.10000","0.00000","0.12000"
,"Belarus LT3","375212276865","USD","3000","0.10000","0.00000","0.12000"
,"Belarus LT4","375250014997","USD","3000","0.10000","0.00000","0.12000"
,"Belarus LT5","375297608655","USD","3000","0.10000","0.00000","0.12000"
,"Belarus LT6","375333330950","USD","3000","0.10000","0.00000","0.12000"
,"Belarus LT7","375445929857","USD","3000","0.10000","0.00000","0.12000"
,"Belarus P12","","EURO","5000","0.12000","0.00000","0.14000"
,"Belarus P13","375291002063","EURO","3000","0.12000","0.00000","0.14000"
,"Belarus P14","375443262047","EURO","3000","0.12000","0.00000","0.14000"
,"Belarus P15","375446007364","EURO","3000","0.12000","0.00000","0.14000"
,"Belarus P5","375444709863","EURO","3000","0.05000","0.00000","0.06000"
,"Belgium AV1","32463005902","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV11","32474716506","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV12","32488006307","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV13","32488230204","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV14","32775864609","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV2","32485088102","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV3","32487410806","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV4","32465952202","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV5","32492225301","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV6","32470641002","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV7","32484401601","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV8","32484538409","USD","3000","0.11000","0.00000","0.13000"
,"Belgium AV9","32478949503","USD","3000","0.11000","0.00000","0.13000"
,"Belgium FT1","32464000190","USD","3000","0.11000","0.00000","0.13000"
,"Belgium FT2","32464010590","USD","3000","0.11000","0.00000","0.13000"
,"Belgium FT3","32467403320","USD","3000","0.11000","0.00000","0.13000"
,"Belgium FT4","32468902590","USD","3000","0.11000","0.00000","0.13000"
,"Belgium FT5","327700051000580","USD","3000","0.10000","0.00000","0.12000"
,"Belgium FT6","327700090001010","USD","3000","0.11000","0.00000","0.13000"
,"Belgium FT7","32464000200","USD","3000","0.11000","0.00000","0.13000"
,"Belgium FT8","32468902600","USD","3000","0.11000","0.00000","0.13000"
,"Belgium LT1","32465340738","USD","3000","0.11000","0.00000","0.13000"
,"Belgium LT2","32468544993","USD","3000","0.11000","0.00000","0.13000"
,"Belgium P1","32468750787","EURO","7000","0.07000","0.00000","0.09000"
,"Belgium P2","32468755784","EURO","3000","0.07000","0.00000","0.09000"
,"Belgium P3","32468755800","EURO","3000","0.07000","0.00000","0.09000"
,"Belgium P4","32468755111","EURO","3000","0.07000","0.00000","0.08500"
,"Belize AV1","5016622600","USD","3000","0.07000","0.00000","0.07500"
,"Belize AV2","5016626509","USD","5000","0.07000","0.00000","0.07500"
,"Belize AV3","5016631200","USD","5000","0.07000","0.00000","0.07500"
,"Belize AV4","5016633200","USD","5000","0.07000","0.00000","0.07500"
,"Belize AV5","5016622602","USD","5000","0.07000","0.00000","0.07500"
,"Belize CT1","5016141736","USD","3000","0.07000","0.00000","0.07500"
,"Belize CT11","5016244022","USD","3000","0.07000","0.00000","0.07500"
,"Belize CT2","5012200321","USD","3000","0.07000","0.00000","0.07500"
,"Belize CT5","5016125050","USD","3000","0.07000","0.00000","0.07500"
,"Belize CT7","5016080266","USD","3000","0.07000","0.00000","0.07500"
,"Belize CT8","5016004864","USD","3000","0.07000","0.00000","0.07500"
,"Belize CT9","5016282206","USD","5000","0.07000","0.00000","0.07500"
,"Belize LT1","5012263901","USD","3000","0.07000","0.00000","0.09000"
,"Belize LT2","5012368756","USD","3000","0.07000","0.00000","0.09000"
,"Belize LT3","5016076955","USD","3000","0.07000","0.00000","0.09000"
,"Belize LT4","5016126898","USD","3000","0.07000","0.00000","0.09000"
,"Belize LT5","5016201800","USD","3000","0.07000","0.00000","0.09000"
,"Belize LT6","5016619951","USD","3000","0.07000","0.00000","0.09000"
,"Belize LT7","5017281708","USD","3000","0.07000","0.00000","0.09000"
,"Belize P1","5016690802","EURO","3000","0.03000","0.00000","0.04000"
,"Benin AV1","22964848041","USD","3000","0.09000","0.00000","0.11000"
,"Benin AV10","22967774904","USD","3000","0.09000","0.00000","0.11000"
,"Benin AV5","22995999140","USD","3000","0.09000","0.00000","0.11000"
,"Benin AV6","22995288907","USD","3000","0.09000","0.00000","0.11000"
,"Benin AV7","22963483307","USD","3000","0.09000","0.00000","0.11000"
,"Benin AV8","22990077835","USD","3000","0.09000","0.00000","0.11000"
,"Benin AV9","22994170027","USD","3000","0.09000","0.00000","0.11000"
,"Benin LT1","22963042852","USD","3000","0.08000","0.00000","0.10000"
,"Benin LT2","22964937989","USD","3000","0.08000","0.00000","0.10000"
,"Benin LT3","22965221837","USD","3000","0.08000","0.00000","0.10000"
,"Benin LT4","22990435722","USD","3000","0.08000","0.00000","0.10000"
,"Benin LT5","22992290861","USD","3000","0.08000","0.00000","0.10000"
,"Benin LT6","22993432993","USD","3000","0.08000","0.00000","0.10000"
,"Benin LT7","22995796901","USD","3000","0.08000","0.00000","0.10000"
,"Benin LT8","22997629897","USD","3000","0.08000","0.00000","0.10000"
,"Benin LT9","22999216874","USD","3000","0.08000","0.00000","0.10000"
,"Blocked DID","508551215","USD","0","0.00000","0.00000","0.00000"
,"Bolivia AV1","59179561318","USD","3000","0.05000","0.00000","0.06000"
,"Bolivia AV2","59172814909","USD","3000","0.05000","0.00000","0.06000"
,"Bolivia AV3","59167382516","USD","3000","0.04000","0.00000","0.05500"
,"Bolivia AV4","59167418329","USD","3000","0.04000","0.00000","0.05500"
,"Bolivia AV5","59176904717","USD","3000","0.04000","0.00000","0.05500"
,"Bolivia AV6","59173109521","USD","3000","0.04000","0.00000","0.05500"
,"Bolivia AV7","59168686615","USD","3000","0.04000","0.00000","0.05500"
,"Bolivia LT1","59160417935","USD","3000","0.05000","0.00000","0.06500"
,"Bolivia LT2","59165527975","USD","3000","0.05000","0.00000","0.06500"
,"Bolivia LT3","59168771937","USD","3000","0.05000","0.00000","0.06500"
,"Bolivia LT4","59170702928","USD","3000","0.05000","0.00000","0.06500"
,"Bolivia LT5","59171781998","USD","3000","0.05000","0.00000","0.06500"
,"Bolivia LT6","59172809633","USD","3000","0.05000","0.00000","0.06500"
,"Bolivia LT7","59174228895","USD","3000","0.05000","0.00000","0.06500"
,"Bolivia LT8","59175470836","USD","3000","0.05000","0.00000","0.06500"
,"Bolivia LT9","59179042979","USD","3000","0.05000","0.00000","0.06500"
,"Bonaire AV1","5997186008","USD","3000","0.17000","0.00000","0.19000"
,"Bosnia AV1","38760320509","USD","8000","0.12000","0.00000","0.14000"
,"Bosnia AV10","38765150234","USD","8000","0.12000","0.00000","0.14000"
,"Bosnia AV11","3876161495100","USD","3000","0.12000","0.00000","0.14000"
,"Bosnia AV12","38763156600","USD","8000","0.12000","0.00000","0.14000"
