,"Range Name","Did","Buying Rate","Selling Rate","Currency","Test Number","Minimum Call Duration","perclilimit","Max Daily Minutes","IVR","Routing"
,"Ascension Islands AT","247556465","0.28000","0.21000","USD","0","","30","30000","1#-Segment.wav",""
,"Haiti AT","50937182932","0.11000","0.08000","USD","0","","12","30000","1#-Segment.wav",""
,"Jamaica AT","18764469973","0.09000","0.07000","USD","0","","10","30000","1#-Segment.wav",""
,"Haiti AT","50937076160","0.11000","0.08000","USD","0","","12","30000","1#-Segment.wav",""
,"Jamaica AT","18768952553","0.09000","0.07000","USD","0","","10","30000","1#-Segment.wav",""
,"Guatemala AT","50250617715","0.07500","0.05000","USD","0","","10","3000","1#-Segment.wav",""
,"Jamaica AT","18764297998","0.09000","0.07000","USD","0","","10","30000","1#-Segment.wav",""
,"Zambia AT","260979171889","0.15000","0.11000","USD","0","","30","10000","1#-Segment.wav",""
,"Haiti AT","509476618221","0.11000","0.08000","USD","0","","12","30000","1#-Segment.wav",""
,"Bolivia AT","59165488113","0.09000","0.07000","USD","0","","0","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222551668","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Honduras AT","50431448241","0.05000","0.03600","USD","0","","40","20000","1#-Segment.wav",""
,"Montserrat AT","16643799474","0.12500","0.08000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Uganda AT","256775151761","0.00000","0.00000","USD","0","","2","30000","1#-Segment.wav",""
,"Tunisia AT","21694317096","0.18000","0.13000","USD","0","","15","10000","1#-Segment.wav",""
,"Nigeria AT","2347036993818","0.04000","0.03000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Morocco AT","212665588602","0.16000","0.12000","USD","0","","5","10000","1#-Segment.wav",""
,"Mali AT","22391881398","0.18000","0.16000","USD","0","","20","3000","1#-Segment.wav",""
,"Maldives AT","9606766330","0.28000","0.21000","USD","0","","50","30000","1#-Segment.wav",""
,"Kiribati AT","68672001335","0.25000","0.18000","USD","0","","2","3000","1#-Segment.wav",""
,"Ivory AT","22541907682","0.15000","0.11000","USD","0","","8","3000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222270479","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Diego Garcia AT","246119365278","0.29000","0.21000","USD","0","","2","3000","1#-Segment.wav",""
,"Cuba AT","5342665085","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Haiti AT","50934978958","0.11000","0.08000","USD","0","","12","30000","1#-Segment.wav",""
,"Haiti AT","50938772609","0.11000","0.08000","USD","0","","12","30000","1#-Segment.wav",""
,"Jamaica AT","18765708032","0.09000","0.07000","USD","0","","10","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222020786","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Papua AT","67574885366","0.21000","0.15000","USD","0","","6","3000","1#-Segment.wav",""
,"Botswana AT","26772369862","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Cuba AT","5332258026","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Honduras AT","50495377717","0.05000","0.03600","USD","0","","40","20000","1#-Segment.wav",""
,"Ivory AT","22540121249","0.15000","0.11000","USD","0","","8","3000","1#-Segment.wav",""
,"Cuba AT","5352235","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5324381621","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea AT","240222744626","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Aruba AT","2977469013","0.09000","0.07000","USD","0","","40","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222126868","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Cuba AT","5331342110","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5354332529","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5352867791","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Jamaica AT","18768741204","0.09000","0.07000","USD","0","","10","30000","1#-Segment.wav",""
,"Cuba AT","5324421677","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5347307225","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5353172047","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5372640255","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5372501323","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea AT","240222144433","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222275293","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222243833","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Cuba AT","5372032792","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5376496523","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea AT","240555288135","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222272988","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222712299","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222722426","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","24022269088","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Cuba AT","5352723432","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Albania AT","355699770020","0.14000","0.10000","USD","0","","10","13000","1#-Segment.wav",""
,"Albania AT","35569977020","0.14000","0.10000","USD","0","","10","13000","1#-Segment.wav",""
,"Comoros AT","2693514544","0.15000","0.11000","USD","0","","2","30000","1#-Segment.wav",""
,"Cuba AT","5354248282","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Guinea AT","2247903478","0.19000","0.14000","USD","0","","70","100000","TeachYourselfEnglishINTHECITY.wav",""
,"DR Congo AT","2438136268","0.16000","0.12000","USD","0","","3","3000","1#-Segment.wav",""
,"Mauritania AT","22236424149","0.19000","0.14000","USD","0","","6","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5372042511","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Eritrea AT","2917319855","0.11000","0.07000","USD","0","","2","3000","1#-Segment.wav",""
,"Botswana AT","26772417292","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772145731","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772380778","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772776685","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772246147","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772696472","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772925816","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772155931","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772517703","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772522474","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26775743530","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772796676","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772768734","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772198941","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26775346646","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772754244","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26776445796","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772707373","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772448023","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772304512","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772195010","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26775307748","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26776491859","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772628999","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772941163","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26775317866","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772194685","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772312755","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26775056357","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772931614","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772598300","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26776310981","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Botswana AT","26772318027","0.12000","0.09000","USD","0","","0","0","1#-Segment.wav",""
,"Cuba AT","5355048322","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5324608972","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5345260415","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5353048557","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5358218925","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5358149866","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5353422110","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5353528265","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5376469307","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5352010891","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5354936193","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5377657124","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5353598726","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5356763958","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5376836075","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5331340854","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5377660905","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5353160833","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5376911005","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5352458871","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Cuba AT","5354149970","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea AT","240222525757","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222272680","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222563603","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222270030","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222278126","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Cuba AT","5352366540","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea AT","240222177877","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222288612","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222612090","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Diego Garcia AT","24622162584","0.29000","0.21000","USD","0","","2","3000","1#-Segment.wav",""
,"Zimbabwe AT","263784978035","0.19000","0.14000","USD","0","","20","10000","1#-Segment.wav",""
,"Cuba AT","5342282252","0.30000","0.22000","USD","0","","0","100000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea AT","240222718540","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222626910","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222697186","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222126117","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222071855","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222745547","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222080788","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222315141","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222637598","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222110231","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222009990","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222258000","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222769772","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222018525","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222081157","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222036761","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222741461","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222755924","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","2402220067528","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222521196","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222170919","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222135878","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222587046","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222574570","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222635316","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222696889","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","24022225267822","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222145338","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222547444","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222177124","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222710230","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222124779","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222670744","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","2402220140482","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240555047347","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222033950","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222694504","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222619266","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222716900","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222010685","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240555787126","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222605047","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222223828","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
,"Equatorial Guinea AT","240222793189","0.15000","0.11000","USD","0","","30","30000","1#-Segment.wav",""
