Range_Name,DID
Mauritania AV12,22236300053
Bolivia ET10,59179350582
Mali CT30,22360958908
Georgia P1,995577896154
Mauritania AV4,22251911507
Belgium AT23,32491715691
Poland P1,48739101508
Zambia AT1,260973838490
Morocco AV5,212662004273
Qatar CT5,97477923676
Equatorial Guinea T15,240991444604
Cape Verde ET2,23858741231
Malawi AT,265882552363
Switzerland AT1,41742791717
Cape Verde ET2,23858740116
Latvia E47,37123605011
Estonia P14,37257237089
Equatorial Guinea CT39,240905000984
Latvia P71,37169000056
Algeria Mobile AV6,213670552554
Gabon AT10,2410367175
Eq Guinea T1,240555713400
Gabon AT10,2410317801
Central African Republic CT10,23676411494
Estonia P14,37257237099
Congo CT37,242800201125
Cape Verde ET2,23858740311
Guinea CT59,22479347658
Lithuania P1,37065065574
Car CT2,23676108789
Poland P1,48739101509
Saint Helena KW1,290121518
Georgia P1,995577896424
Eq Guinea T1,240555728247
Latvia E40,37122247955
Honduras ET6,50495395917
Eq Guinea T1,240996780062
Cape Verde ET2,23858741438
Switzerland AT1,41742791504
Tunisia AV23,21650003310
Congo ET4,242047356527
Mozambique AT5,258848944650
Montenegro ET10,382669957495
Cape Verde ET2,23858741389
Estonia P14,37257237250
Tunisa AV3,21628923300
Morocco ET6,212622374864
Barbados AV3,12462600354
Djibouti AV1,25377681622
Malawi AT1,265881926510
Chad AV16,23599439307
Cuba AV121,5399364295
Honduras ET6,50495399572
South Africa BD1,27310880059
Equatorial Guinea T4,2406264687
Montenegro ET9,382689972428
Mali CT54,22364648990
Mozambique AT5,258843343934
Tunisa AV2,21628978207
Switzerland AT1,41742791207
Mauritania AV4,22251911509
Ascension AT1,247418594
Lithuania P16,37066811592
Morocco AV5,212662004204
Mozambique AT5,258847355022
Equatorial Guinea T15,240991445084
Montenegro ET10,382669958902
St. Helena PS3,290932811
Bolivia ET10,59179352045
Morocco ET6,212622371432
Barbados AV3,12462600356
Montenegro AV4,38267922136
Chad AV16,23599439285
Morocco AV10,212600444304
Niger AT1,22720738476
Niger AT1,22720738776
Belgium AT1,32468902108
Niger AT1,22720738616
Niger AT1,22720738771
Equatorial Guinea T4,2406264944
Niger AT1,22720738851
Estonia P19,37255597252
Niger AT1,22720738726
Poland P1,48739101515
Niger AT1,22720738481
Niger AT1,22720738245
Chad AV16,23599439351
Niger AT1,22720738099
Niger AT1,22720738528
Abkhazia E3,79407906313
Finland P1,358409034786
Equatorial Guinea CT37,240907177445
Tunisia AT,21624321279
Latvia E47,37123605005
Mozambique AT5,258843169526
Niger AT1,22720738229
Gabon AT10,2410347653
Ascension AV3,24740956408
Georgia P1,995577896363
Latvia E41,37122295551
Central African Republic CT10,23676411492
Niger AT1,22720738228
Niger AT1,22720738386
Saint Helena KW3,290536514
Montenegro ET10,382669956841
South Africa BD1,27310880058
Equatorial Guinea T15,240991445574
Niger AT1,22720738003
Georgia P1,995577896965
Mauritania AV12,22236300054
Barbados AV6,12462530719
Montenegro ET3,382682317805
Niger AT1,22720738956
Tunisia AV23,21650003301
Montenegro ET9,382689970080
Congo ET4,242047351855
Latvia E45,37122787024
St. Helena PS3,290932460
Lithuania P3,37061910083
Maldives AT,9602424521
Jordan CT5,962777879676
Gabon AT10,2410350695
Eq Guinea T3,2409472416
Lithuania P18,37066814408
Latvia E67,37127952408
Niger AT1,22720738954
Zimbabwe AT,263738821016
Malawi AT,265882600104
Finland P1,358409034737
Mozambique AT5,258844116757
Cuba AT,5322625073
St. Helena PS6,2908014
Estonia P19,37255597259
Guinea CT59,22479347656
Montenegro ET4,382686037144
Jordan CT64,962796223453
Gabon AT10,2410347144
Estonia P19,37255597262
St. Helena PS7,29002591
CAR ET5,23677239972
Ascension Islands AT,24714678
Finland P1,358409034738
Belarus P1,375291002739
Eq Guinea T1,24090665397
Poland P1,48739101506
Djibouti AV1,25377681623
Ascension AT1,247423798
Equatorial Guinea T4,2406264537
Belgium AT1,32468902174
Equatorial Guinea T4,2406264781
Estonia P19,37255597284
Congo ET4,242047358194
Latvia E47,37123605010
Jordan CT5,962777879672
Equatorial Guinea T4,2406264374
Latvia P71,37169000065
Estonia P14,37257237183
Estonia P19,37255597267
Ascension AV4,24747623505
Eq Guinea T1,2403559215
Latvia E41,37122295898
Tunisia AT,21620365809
Estonia P19,37255597272
Estonia P19,37255597264
Aruba AT,2977400336
Equatorial Guinea T13,240991346829
Bosnia ET1,38978575663
Jordan CT5,962777879140
Somalia CT135,25285921115
Qatar CT49,97477926238
Algeria CT27,213540460918
Equatorial Guinea CT15,240222237746
Mali CT22,22363530881
Guinea ET10,22420805380
Equatorial Guinea CT32,240922725463
Saint Helena KW3,290536511
St Vincent AV6,17844003628
Estonia P14,37257237197
Monaco ET1,37744939031
Barbados AV6,12462530713
Estonia P14,37257237198
Malawi AT,265882552360
Estonia P14,37257237199
Qatar CT47,97430410314
Qatar CT49,97477926231
Spain AV1,34902552805
Gabon CT1,24101732830
Djibouti AV2,25377756087
Jordan CT30,962790506174
Equatorial Guinea T5,240907533809
Niue AT1,6839683
Georgia P1,995577896448
Sierra Leone T1,23221102410
CAR ET5,23677236295
Morocco CT28,212696958747
Qatar CT49,97477926235
Estonia P14,37257237193
Eq Guinea T2,24036597103
Qatar CT49,97477926237
Equatorial Guinea T4,2406264886
St. Helena PS6,2908050
St. Helena PS3,290932431
Congo ET4,242047358243
Estonia P19,37255597275
Zimbabwe AV1,263770022608
Tunisia AV19,21653899313
Liberia T20,231332261120
Equatorial Guinea T15,240991440594
Estonia P38,37281100705
Estonia P14,37257237182
Ascension Islands AT,24714224
Qatar CT51,97477925837
Estonia P19,37255597273
Estonia P14,37257237200
St. Helena PS6,2908065
Estonia P14,37257237207
Estonia P14,37257237215
Georgia P1,995577896447
Estonia P14,37257237205
Estonia P14,37257237204
Estonia P14,37257237210
Estonia P14,37257237220
St. Helena PS3,290932333
Chad AV16,23599439300
Zimbabwe AT1,26377000036
Jordan CT5,962777879141
Estonia P14,37257237216
Equatorial Guinea CT17,240222604542
Belarus P1,375291002758
Estonia P14,37257237206
Estonia P14,37257237219
Liberia T20,231332261035
Estonia P14,37257237222
Ascension Islands AT,24714551
Poland T1,48459100936
Estonia P14,37257237218
Estonia P14,37257237203
Gabon AT10,2410312012
Lithuania P16,37066811594
Montenegro ET3,382682313746
Latvia P71,37169000070
Montenegro AV2,382680700136
Estonia P14,37257237208
Estonia P14,37257237211
Equatorial Guinea T4,2406264287
Gabon CT1,24101732836
Latvia E67,37127952414
Estonia P19,37255597260
Estonia P14,37257237229
Seychelles Mobile AV1,2482704025
Estonia P14,37257237223
Morocco AV5,212662004284
Estonia P14,37257237224
Morocco ET6,212622372092
Estonia P14,37257237225
Estonia P14,37257237227
Estonia P14,37257237226
Estonia P14,37257237228
Barbados AV6,12462530710
Latvia P71,37169000072
Latvia P71,37169000067
Eq Guinea T1,240555666304
Estonia P14,37257237209
Liberia T20,231332261162
Liberia T20,231332261295
Finland P1,358409034736
Jordan CT12,962797701031
Congo ET4,242047350406
Algeria CT44,213554166574
Latvia E63,37125061010
Estonia P14,37257237090
Gabon CT1,24101732221
Burundi T1,25716149264
St. Helena PS7,29002570
Gabon AT10,2410398034
Georgia P1,995577896785
Estonia P14,37257237091
Eq Guinea T2,24036597120
Papua New Guinea ET3,67577471660
Liberia T20,231332261234
Finland P1,358409034735
Morocco AV6,212602771200
Estonia P14,37257237212
Tunisa AV3,21628923303
St. Helena AT10,29002418
Latvia E67,37127952412
Jordan CT5,962777879673
Estonia P14,37257237256
Gabon AT10,2410320082
Mali E1,22360221217
Latvia E105,37190401603
Jordan CT2,962786877320
Tunisia CT11,2165000294
Cuba AV43,5347533264
Eq Guinea T3,2409472518
Morocco AV10,212600444303
Estonia P38,37281100707
Tunisia AV23,21650003237
Belarus E3,375250366001
Tunisia AV9,21628963404
Falkland Islands ET4,50096340
Eq Guinea T2,24036597102
Madagascar ET15,261324181359
Lithuania P1,37065065578
Jordan CT30,962790506179
Guinea T62,224722796531
Central African Republic CT10,23676411498
Cuba AV43,5347533262
Montenegro ET3,382682318293
Western Samao AT,685216986683
Latvia E43,37166269032
Maldives AT,9600367437
Vanuatu AT,6780333935
Latvia E41,37122295894
Cuba AV43,5347533263
Malawi AV7,265883375098
Eq Guinea T1,240555716818
Lithuania P1,37065065566
Georgia P1,995577896436
St. Helena AT2,2908296
Qatar CT58,97430272758
Equatorial Guinea T15,240991441680
Chad AT,23590120654
Falkland Islands ET4,50096036
Jordan CT5,962777879678
Morocco AV9,212612316300
Maldives AT,9602424235
Jordan CT30,962790506176
Equatorial Guinea T3,240351090006
Morocco ET6,212622372156
Jordan CT5,962777879146
Finland P1,358409034734
Montenegro ET3,382682315575
Maldives AV11,9609155121
Morocco ET6,212622372661
Cuba AV24,5399986192
Honduras AT,50472170236
Estonia P37,37257429084
Estonia P37,37257429085
Burundi T1,25716149571
Latvia E47,37123605015
Cuba AV141,5348796088
Spain AV1,34902552803
Algeria AV2,213555112944
Latvia P71,37169000057
Falkland Islands ET4,50096172
St. Helena AT2,2908347
Mali E1,22360221220
St. Helena AT,290914216
Cuba AT,5336289969
Tunisia CT11,2165015384
Tunisia AV19,21653899319
St. Helena AT2,2908933
Equatorial Guinea T13,240991341039
Ecuador AV4,593995029087
Eq Guinea T1,240965447820
Eq Guinea T1,240960055551
Latvia E41,37122295895
Algeria ET1,213559226443
Burundi T1,25716149793
CAR ET3,23675356153
Vanuatu AT,6780333624
Estonia P42,37257234062
St. Helena PS3,290932087
St. Helena PS3,290932096
Tunisia CT11,2165000286
Equatorial Guinea T4,2406264951
Falkland Islands ET4,50096517
St. Helena PS7,29002528
Tunisia AV1,21621225207
Chad AV4,23598841587
Latvia E67,37127952415
Mali E1,22360221201
Latvia E67,37127952416
Jordan CT54,962777244005
Georgia P1,995577896225
Vanuatu AT,6780333865
Jordan CT5,962777879679
Maldives AV36,9609322129
Burundi T1,25716149796
Burundi T1,25716149321
Switzerland AT1,41742791027
Malawi AV7,265883375078
Morocco AV6,212602771208
Maldives AV11,9609155122
Poland P1,48739101501
Chad AT,23590120656
Malawi AT1,265881926344
Eritrea AV10,2917250290
Malawi AV7,265883375076
Poland P1,48739101503
Mali E1,22360221218
St. Helena PS3,290932003
Latvia E31,37121278883
Mali CT97,22361994710
Latvia E45,37122787005
Tunisia AV23,21650003302
Mali E1,22360221216
Poland P1,48739101504
Poland P1,48739101505
St Vincent AV6,17844003623
St. Helena PS3,290932573
Morocco AV6,212602771201
Eq Guinea T3,2409472512
Tunisia CT11,2165058979
Kosovo ET1,37744931565
Equatorial Guinea T4,2406264267
Malawi AV7,265883375080
Equatorial Guinea CT16,240222292225
Latvia E67,37127952409
Benin AT,22997971294
Poland P1,48739101502
Zambia AT1,260973870222
Estonia P38,37281100706
Equatorial Guinea T4,2406264413
Latvia E45,37122787002
Honduras ET6,50495398433
Malawi AT,265888387382
Car CT2,23676108787
Malawi AT,265888387384
Serbia ET5,381651759193
Qatar CT19,97430066754
Morocco ET6,212622379909
Cuba AV43,5347533266
Morocco ET6,212622373152
Morocco ET6,212622373750
Honduras AT,50474114627
Bosnia AT,38763069412
Equatorial Guinea T15,240991441948
Cuba AV43,5347533265
St. Helena PS2,290610214
Latvia E67,37127952413
Lithuania P3,37061910090
Algeria AT,21356161131
Morocco AV6,212602771207
Chad CT66,23593441468
St. Helena AT2,2908592
Honduras ET6,50495394401
Madagascar AV7,261202255003
Montenegro AV4,38267922138
St. Perre AT1,508551227
Belarus E3,375250366003
Aruba AT,2977400337
Guinea ET10,22420801274
Anguilla AT,12645389500
Eq Guinea T1,240922165874
St. Helena PS5,290986899
Eq Guinea T1,240991362957
Monaco ET5,37744652776
Chad CT66,23593441460
Equatorial Guinea T3,240351090005
Ecuador ET1,593980687082
Equatorial Guinea CT16,240222292528
Tunisa AV3,21628923302
Algeria ET3,213559653850
Equatorial Guinea T4,2406264051
Eq Guinea T3,2409472407
Malawi AT,265888387387
Abkhazia E3,79407906311
Tunisia AV1,21621225206
Tunisia AV19,21653899310
St. Helena AT2,2908489
Niger AT1,22720738864
Cuba AV141,5348796097
Latvia E41,37122295897
Gabon AT10,2410300958
Jordan CT40,962795160644
Equatorial Guinea T4,2406264643
Djibouti AV2,25377756080
Poland T2,48459172964
CAR ET5,23677238266
Bosnia AT1,38761129345
Bosnia AT1,38761129563
Bosnia AT1,38761129526
Montenegro AV2,382680700134
Bosnia AT1,38761129707
Falkland Islands ET4,50096314
Bosnia AT1,38761129981
Tunisia AV9,21628963407
Tunisia CT11,2165058961
CAR ET5,23677232382
Latvia E40,37122247952
St Pierre Miquelon AT2,508559201
Bosnia AT1,38761129606
Ascension Islands AT1,247047512
Latvia E1,37124451012
Equatorial Guinea T5,240907536837
Latvia P71,37169000063
Latvia E1,37124451010
Tunisia CT11,2165058971
Maldives AV36,9609322135
Cuba AV24,5399986103
Congo ET4,242047350074
Morocco ET6,212622372076
St. Helena PS2,290610764
Zimbabwe AT,263734958034
Morocco ET6,212622371288
Estonia P15,37254101180
Qatar CT19,97430066757
Mauritania AV3,22236434403
Malawi AT,265888387386
Qatar CT5,97477923677
Zimbabwe AT,263734958083
Morocco ET6,212622370986
Monaco AV1,37744003034
Saint Helena KW3,290536516
Montenegro ET9,382689971886
Equatorial Guinea T5,240907587757
Serbia ET5,381651756287
Abkhazia E3,79407906318
Guinea Bissau ET1,2456933984
Estonia P52,37257889323
Morocco AV5,212662004274
Madagascar ET10,261325510233
Algeria CT25,213541881224
Equatorial Guinea T13,240991342252
Maldives AV11,9609155018
Tunisia CT11,2165058981
Serbia ET5,381651759458
Equatorial Guinea T5,240907549635
Chad CT66,23593441461
Latvia E1,37124451011
Ascension AT1,247684065
St. Helena PS3,290932610
Serbia ET5,381651755771
St. Helena PS5,290986894
Zambia AV5,260218924903
Guinea ET13,22422383577
Mauritania AV3,22236434402
Guinea T36,22455195182
Tunisia CT11,2165058972
Estonia P14,37257237083
St. Helena AT10,29002378
Tunisia CT11,2165058923
Serbia ET5,381651754280
Bosnia AT1,38761129671
Aruba AT,2975681048
St. Helena AT10,29002462
Serbia ET5,381651753557
Guinea Bissau ET1,2456936818
Chad AV16,23599439290
Equatorial Guinea T5,240907596027
Car CT2,23676109980
Equatorial Guinea AT,240261660
St. Helena PS3,290932581
Zambia AV5,260218924906
Serbia ET5,381651758039
Tunisa AV2,21628978208
Montenegro ET9,382689971059
Qatar CT5,97477923671
Serbia ET5,381651755800
Estonia P37,37257429086
Lithuania P1,37065065568
Cuba AV114,5322980295
Car CT2,2367610551
Morocco AV5,212662004276
Eq Guinea T3,2409472516
Eq Guinea T1,240910252208
Montenegro ET4,382686033857
Belize CT5,5016125050
Algeria CT28,213541006658
Chad AV16,23599439298
Tunisa AV3,21628923308
Serbia ET5,381651754268
Serbia ET5,381651759350
Cuba AV24,5399986104
Guinea CT56,22479001173
Estonia P11,37256125276
Estonia P56,37257239493
Eq Guinea T1,240666222297
CAR ET5,23677238856
Jordan CT13,962797394562
Mauritania AV3,22236434405
Tunisia ET8,21620372822
Morocco AV10,212600444305
Eq Guinea T3,2409472417
Guinea Bissau ET1,2456930679
Equatorial Guinea AT,240264717
Equatorial Guinea T5,240907540509
Gabon CT1,24101732664
Latvia E68,37129011009
Serbia ET5,381651755952
Jordan AT,962781338382
Latvia E68,37129011003
Gabon AT10,2410314800
Serbia ET5,381651756820
Equatorial Guinea CT32,240922725466
Tunisia AV16,21652055103
Equatorial Guinea T4,2406264603
Serbia ET5,381651756423
Malawi AT,265888449561
Serbia ET5,381651759732
Ecuador AT,593980681689
Zimbabwe AT1,26377000035
Latvia E68,37129011001
Montenegro ET9,382689971594
Tunisa AV2,21628978205
Latvia E47,37123605016
Lithuania P1,37065065567
Car CT2,23676109985
Liberia AV1,231770110882
Vanuatu AT,6780333864
Morocco AV5,212662004201
Mauritania AV33,22236615118
Serbia ET5,381651752732
Tunisia AV16,21652055104
Belgium AT23,32491081100
Equatorial Guinea T5,240907585506
Tunisia AV16,21652055101
Montenegro ET9,382689971708
Falkland Island AT1,50064041
Serbia ET5,381651758057
Latvia E31,37121278884
Zambia AV5,260218924904
Malawi AT1,265881926576
Cuba CT18,5358689997
Latvia E68,37129011002
Serbia ET5,381651755973
Eq Guinea T1,240926618533
Equatorial Guinea T15,240991442689
Bolivia ET10,59179353802
Zimbabwe AT,263738821018
Congo ET4,242047353035
Cuba AV114,5322980292
Zambia AT1,260978400292
Malawi AT,265881001169
Equatorial Guinea T5,240907511572
Lithuania P3,37061910100
Equatorial Guinea CT32,240922725468
Eq Guinea T1,240555706392
Zambia AT1,260973875328
Serbia ET5,381651757268
Gabon CT1,24101732668
Montenegro ET9,382689971326
Dominica AT2,17672455746
Serbia ET5,381651757744
Maldives AT,9600367550
Equatorial Guinea T5,240907571151
Tunisia AV16,21652055102
Serbia ET5,381651753301
Nicaragua AT5,50589986626
Cuba AV43,5347533268
Cuba AV43,5347533267
Serbia ET5,381651750346
Equatorial Guinea T4,2406264714
Zambia AT1,260979112835
Latvia E68,37129011008
Serbia ET5,381651752085
Cuba AV137,5325103079
Eq Guinea T3,2409472412
Morocco ET6,212622371096
St. Lucia AT,17584810808
Eq Guinea T3,2409472420
Estonia P40,37257232042
Switzerland AT1,41742717899
Eritrea AV10,2917250291
Chad AV16,23599439280
Cuba AV137,5325103078
Central African Republic CT10,23676420127
Falkland Island AT1,50064044
Cuba AV137,5325103074
Serbia ET5,381651751647
Algeria CT28,213541006653
Morocco AV7,212693260305
Guinea CT70,22479167783
Latvia E68,37129011004
Equatorial Guinea T13,240991341063
